Date,State,Infected,Recovered,Death
6/3/2022,Karnataka,3942346,3899034,39988
7/3/2022,Karnataka,3942575,3899298,39991
8/3/2022,Karnataka,3942730,3899647,39996
9/3/2022,Karnataka,3942927,3899905,40004
10/3/2022,Karnataka,3943108,3900127,40006
11/3/2022,Karnataka,3943325,3900428,40013
12/3/2022,Karnataka,3943506,3900688,40016
13-03-2022,Karnataka,3943642,3900963,40018
14-03-2022,Karnataka,3943806,3901093,40018
15-03-2022,Karnataka,3943912,3901430,40022
16-03-2022,Karnataka,3944041,3901636,40024
17-03-2022,Karnataka,3944186,3902028,40026
18-03-2022,Karnataka,3944326,3902190,40028
19-03-2022,Karnataka,3944432,3902344,40033
20-03-2022,Karnataka,3944605,3902497,40035
21-03-2022,Karnataka,3944714,3902640,40037
22-03-2022,Karnataka,3944785,3902813,40039
23-03-2022,Karnataka,3944877,3902956,40041
24-03-2022,Karnataka,3944970,3903084,40042
25-03-2022,Karnataka,3945079,3903201,40044
26-03-2022,Karnataka,3945168,3903286,40048
27-03-2022,Karnataka,3945247,3903380,40049
28-03-2022,Karnataka,3945311,3903442,40050
29-03-2022,Karnataka,3945359,3903547,40051
30-03-2022,Karnataka,3945401,3903651,40052
31-03-2022,Karnataka,3945436,3903756,40053
1/4/2022,Karnataka,3945514,3903849,40054
2/4/2022,Karnataka,3945576,3903919,40054
3/4/2022,Karnataka,3945610,3903998,40054
4/4/2022,Karnataka,3945660,3904049,40054
5/4/2022,Karnataka,3945698,3904101,40055
6/4/2022,Karnataka,3945727,3904162,40055
7/4/2022,Karnataka,3945760,3904247,40056
8/4/2022,Karnataka,3945823,3904298,40056
9/4/2022,Karnataka,3945900,3904342,40057
10/4/2022,Karnataka,3945946,3904417,40057
11/4/2022,Karnataka,3946002,3904462,40057
12/4/2022,Karnataka,3946036,3904491,40057
13-04-2022,Karnataka,3946084,3904577,40057
14-04-2022,Karnataka,3946176,3904639,40057
15-04-2022,Karnataka,3946221,3904693,40057
16-04-2022,Karnataka,3946270,3904730,40057
17-04-2022,Karnataka,3946315,3904775,40057
18-04-2022,Karnataka,3946369,3904806,40057
19-04-2022,Karnataka,3946422,3904850,40057
20-04-2022,Karnataka,3946484,3904898,40057
21-04-2022,Karnataka,3946545,3904947,40057
22-04-2022,Karnataka,3946645,3904996,40057
23-04-2022,Karnataka,3946735,3905041,40057
24-04-2022,Karnataka,3946874,3905096,40057
25-04-2022,Karnataka,3946934,3905159,40057
26-04-2022,Karnataka,3946998,3905228,40057
27-04-2022,Karnataka,3947083,3905298,40057
28-04-2022,Karnataka,3947209,3905397,40057
29-04-2022,Karnataka,3947363,3905513,40099
30-04-2022,Karnataka,3947496,3905660,40099
1/5/2022,Karnataka,3947622,3905736,40101
2/5/2022,Karnataka,3947726,3905844,40102
3/5/2022,Karnataka,3947726,3905844,40102
4/5/2022,Karnataka,3947944,3906027,40102
5/5/2022,Karnataka,3947944,3906027,40102
6/5/2022,Karnataka,3948283,3906327,40102
7/5/2022,Karnataka,3948464,3906466,40103
8/5/2022,Karnataka,3948635,3906587,40103
9/5/2022,Karnataka,3948747,3906679,40104
10/5/2022,Karnataka,3948837,3906807,40105
11/5/2022,Karnataka,3948966,3906935,40105
12/5/2022,Karnataka,3949133,3907085,40105
13-05-2022,Karnataka,3949290,3907301,40105
14-05-2022,Karnataka,3949446,3907480,40105
15-05-2022,Karnataka,3949549,3907576,40105
16-05-2022,Karnataka,3949773,3907828,40105
17-05-2022,Karnataka,3949882,3907975,40105
18-05-2022,Karnataka,3949882,3907975,40105
19-05-2022,Karnataka,3950004,3908137,40106
20-05-2022,Karnataka,3950128,3908296,40106
21-05-2022,Karnataka,3950223,3908451,40106
22-05-2022,Karnataka,3950378,3908617,40106
23-05-2022,Karnataka,3950545,3908718,40106
24-05-2022,Karnataka,3950652,3908828,40106
25-05-2022,Karnataka,3950770,3908949,40106
26-05-2022,Karnataka,3950978,3909073,40106
27-05-2022,Karnataka,3951131,3909248,40106
28-05-2022,Karnataka,3951302,3909369,40106
29-05-2022,Karnataka,3951498,3909494,40106
30-05-2022,Karnataka,3951739,3909592,40106
31-05-2022,Karnataka,3951905,3909693,40106
1/6/2022,Karnataka,3952102,3909966,40107
2/6/2022,Karnataka,3952280,3910172,40107
3/6/2022,Karnataka,3952577,3910266,40107
4/6/2022,Karnataka,3952836,3910500,40107
5/6/2022,Karnataka,3953058,3910691,40107
6/6/2022,Karnataka,3953359,3910837,40108
7/6/2022,Karnataka,3953589,3911040,40108
8/6/2022,Karnataka,3953937,3911351,40108
9/6/2022,Karnataka,3954313,3911582,40108
10/6/2022,Karnataka,3954784,3911796,40108
11/6/2022,Karnataka,3955309,3912024,40108
12/6/2022,Karnataka,3955871,3912376,40108
13-06-2022,Karnataka,3956334,3912575,40108
14-06-2022,Karnataka,3956749,3912953,40108
15-06-2022,Karnataka,3957343,3913353,40108
16-06-2022,Karnataka,3957991,3913885,40109
17-06-2022,Karnataka,3958824,3914343,40110
18-06-2022,Karnataka,3959458,3914846,40112
19-06-2022,Karnataka,3960208,3915271,40112
20-06-2022,Karnataka,3960831,3915683,40113
21-06-2022,Karnataka,3961361,3916320,40113
22-06-2022,Karnataka,3962099,3916966,40113
23-06-2022,Karnataka,3962775,3917770,40113
24-06-2022,Karnataka,3963633,3918452,40114
25-06-2022,Karnataka,3964449,3919155,40114
26-06-2022,Karnataka,3964702,3919766,40114
27-06-2022,Karnataka,3964835,3920283,40114
28-06-2022,Karnataka,3965452,3921050,40114
29-06-2022,Karnataka,3966420,3921387,40115
30-06-2022,Karnataka,3968365,3922541,40117
1/7/2022,Karnataka,3969411,3923398,40117
2/7/2022,Karnataka,3970484,3924232,40118
3/7/2022,Karnataka,3971459,3924900,40119
4/7/2022,Karnataka,3972285,3925500,40119
5/7/2022,Karnataka,3973034,3926440,40120
6/7/2022,Karnataka,3973873,3927353,40122
7/7/2022,Karnataka,3975000,3928397,40122
8/7/2022,Karnataka,3976053,3929477,40122
9/7/2022,Karnataka,3977090,3930461,40123
10/7/2022,Karnataka,3978079,3931263,40123
11/7/2022,Karnataka,3978079,3931263,40123
12/7/2022,Karnataka,3979694,3932852,40124
13-07-2022,Karnataka,3980585,3934041,40125
14-07-2022,Karnataka,3981816,3935088,40125
15-07-2022,Karnataka,3983025,3936160,40126
16-07-2022,Karnataka,3984002,3937173,40127
17-07-2022,Karnataka,3985376,3937950,40130
18-07-2022,Karnataka,3986320,3938620,40131
19-07-2022,Karnataka,3987428,3939617,40131
20-07-2022,Karnataka,3988579,3940831,40131
21-07-2022,Karnataka,3990057,3942060,40131
22-07-2022,Karnataka,3991609,3943444,40132
23-07-2022,Karnataka,3993171,3944551,40132
24-07-2022,Karnataka,3994627,3945647,40132
25-07-2022,Karnataka,3995778,3946484,40132
26-07-2022,Karnataka,3996717,3947688,40133
27-07-2022,Karnataka,3998142,3949147,40134
28-07-2022,Karnataka,3999766,3950794,40136
29-07-2022,Karnataka,4001655,3952381,40139
30-07-2022,Karnataka,4003785,3953776,40143
31-07-2022,Karnataka,4005671,3955018,40144
1/8/2022,Karnataka,4007363,3956112,40146
2/8/2022,Karnataka,4008650,3957643,40148
3/8/2022,Karnataka,4010386,3959342,40148
4/8/2022,Karnataka,4012522,3961187,40150
5/8/2022,Karnataka,4014514,3963294,40153
6/8/2022,Karnataka,4016556,3964998,40155
7/8/2022,Karnataka,4018250,3966739,40156
8/8/2022,Karnataka,4020087,3968029,40160
9/8/2022,Karnataka,4021106,3969691,40163
10/8/2022,Karnataka,4022714,3971759,40165
11/8/2022,Karnataka,4024394,3973873,40170
12/8/2022,Karnataka,4026085,3975855,40176
13-08-2022,Karnataka,4028117,3977541,40181
14-08-2022,Karnataka,4029446,3979155,40186
15-08-2022,Karnataka,4031283,3980172,40189
16-08-2022,Karnataka,4032489,3981825,40189
17-08-2022,Karnataka,4033610,3983536,40194
18-08-2022,Karnataka,4034496,3985535,40197
19-08-2022,Karnataka,4036825,3987317,40201
20-08-2022,Karnataka,4038398,3988417,40204
21-08-2022,Karnataka,4040111,3989451,40208
22-08-2022,Karnataka,4040831,3990113,40210
23-08-2022,Karnataka,4042099,3991342,40216
24-08-2022,Karnataka,4043564,3992637,40218
25-08-2022,Karnataka,4044819,3994823,40221
26-08-2022,Karnataka,4046105,3997181,40224
27-08-2022,Karnataka,4047296,3999213,40227
28-08-2022,Karnataka,4048482,4000331,40229
29-08-2022,Karnataka,4049411,4001318,40234
30-08-2022,Karnataka,4050070,4002510,40236
31-08-2022,Karnataka,4050915,4003899,40241
1/9/2022,Karnataka,4051554,4004866,40243
2/9/2022,Karnataka,4052100,4006478,40243
3/9/2022,Karnataka,4053205,4007910,40244
4/9/2022,Karnataka,4054146,4008698,40245
5/9/2022,Karnataka,4054746,4009287,40247
6/9/2022,Karnataka,4055230,4010109,40249
7/9/2022,Karnataka,4055822,4010998,40251
8/9/2022,Karnataka,NA,4011449,40253
00-01-1900,Karnataka,NA,NA,NA
9/9/2022,Karnataka,4056919,4012333,40256
10/9/2022,Karnataka,4057589,4013063,40257
11/9/2022,Karnataka,4058178,4013541,40258
12/9/2022,Karnataka,4058557,4014027,40259
13-09-2022,Karnataka,4058874,4014665,40264
14-09-2022,Karnataka,4059218,4015187,40267
15-09-2022,Karnataka,4059704,4015812,40268
16-09-2022,Karnataka,4060255,4016298,40269
17-09-2022,Karnataka,4060681,4016790,40273
18-09-2022,Karnataka,4061157,4017148,40274
19-09-2022,Karnataka,4061463,4017441,40276
20-09-2022,Karnataka,4061716,4017872,40276
21-09-2022,Karnataka,4062084,4018372,40278
22-09-2022,Karnataka,4062474,4018862,40278
23-09-2022,Karnataka,4062833,4019361,40278
24-09-2022,Karnataka,4063152,4019811,40280
25-09-2022,Karnataka,4063427,4020052,40280
26-09-2022,Karnataka,4063638,4020175,40281
27-09-2022,Karnataka,4063833,4020540,40281
28-09-2022,Karnataka,4064082,4021041,40281
29-09-2022,Karnataka,4064346,4021320,40282
30-09-2022,Karnataka,4064612,4021596,40283
1/10/2022,Karnataka,4064612,4021596,40283
2/10/2022,Karnataka,4064979,4021860,40284
3/10/2022,Karnataka,4065057,4021912,40284
4/10/2022,Karnataka,4065100,4022022,40285
5/10/2022,Karnataka,4065223,4022200,40286
6/10/2022,Karnataka,4065299,4022243,40286
7/10/2022,Karnataka,4065410,4022374,40286
8/10/2022,Karnataka,4065537,4022590,40287
9/10/2022,Karnataka,4065622,4022714,40287
10/10/2022,Karnataka,4065691,4022742,40287
11/10/2022,Karnataka,4065800,4022821,40288
12/10/2022,Karnataka,4065968,4022894,40288
13-10-2022,Karnataka,4066176,4023040,40288
14-10-2022,Karnataka,4066357,4023167,40291
15-10-2022,Karnataka,4066542,4023300,40292
16-10-2022,Karnataka,4066705,4023479,40292
17-10-2022,Karnataka,4066813,4023537,40294
18-10-2022,Karnataka,4066929,4023630,40294
19-10-2022,Karnataka,4067149,4023833,40294
20-10-2022,Karnataka,4067306,4023924,40295
21-10-2022,Karnataka,4067390,4024171,40295
22-10-2022,Karnataka,4067592,4024873,40295
23-10-2022,Karnataka,4067871,4025289,40295
24-10-2022,Karnataka,4067953,4025331,40296
25-10-2022,Karnataka,4068035,4025410,40296
26-10-2022,Karnataka,4068111,4025673,40296
27-10-2022,Karnataka,4068193,4025944,40296
28-10-2022,Karnataka,4068388,4026177,40296
29-10-2022,Karnataka,4068558,4026318,40296
30-10-2022,Karnataka,4068726,4026446,40298
31-10-2022,Karnataka,4068911,4026529,40298
1/11/2022,Karnataka,4068994,4026580,40299
2/11/2022,Karnataka,4069097,4026614,40299
3/11/2022,Karnataka,4069207,4026734,40299
4/11/2022,Karnataka,4069313,4027098,40299
5/11/2022,Karnataka,4069409,4027267,40299
6/11/2022,Karnataka,4069518,4027377,40300
7/11/2022,Karnataka,4069649,4027418,40300
8/11/2022,Karnataka,4069727,4027555,40300
9/11/2022,Karnataka,4069828,4027690,40300
10/11/2022,Karnataka,4070096,4027968,40300
11/11/2022,Karnataka,4070198,4028055,40300
12/11/2022,Karnataka,4070272,4028113,40301
13-11-2022,Karnataka,4070333,4028150,40302
14-11-2022,Karnataka,4070382,4028221,40302
15-11-2022,Karnataka,4070431,4028365,40302
16-11-2022,Karnataka,4070488,4028467,40302
17-11-2022,Karnataka,4070548,4028632,40302
18-11-2022,Karnataka,4070642,4028731,40302
19-11-2022,Karnataka,4069079,4028777,40302
20-11-2022,Karnataka,4070762,4028916,40302
21-11-2022,Karnataka,4070789,4028933,40302
22-11-2022,Karnataka,4070825,4028987,40302
23-11-2022,Karnataka,4070868,4029022,40302
24-11-2022,Karnataka,4070929,4029091,40302
25-11-2022,Karnataka,4070990,4029144,40303
26-11-2022,Karnataka,4071054,4029168,40303
27-11-2022,Karnataka,4071104,4029183,40303
28-11-2022,Karnataka,4071116,4029188,40303
29-11-2022,Karnataka,4071162,4029259,40303
30-11-2022,Karnataka,4071235,4029305,40303
1/12/2022,Karnataka,4071268,4029346,40303
2/12/2022,Karnataka,4071309,4029381,40303
3/12/2022,Karnataka,4071340,4029394,40303
4/12/2022,Karnataka,4071362,4029425,40303
5/12/2022,Karnataka,4071388,4029446,40303
6/12/2022,Karnataka,4071407,4029482,40303
7/12/2022,Karnataka,4071426,4029504,40304
8/12/2022,Karnataka,4071426,4029504,40304
9/12/2022,Karnataka,4071493,4029561,40306
10/12/2022,Karnataka,4071513,4029708,40306
11/12/2022,Karnataka,4071526,4029810,40306
12/12/2022,Karnataka,4071546,4029813,40306
13-12-2022,Karnataka,4071558,4029864,40306
14-12-2022,Karnataka,4071558,4029864,40306
15-12-2022,Karnataka,4071619,4029910,40307
16-12-2022,Karnataka,4070237,4029930,40307
17-12-2022,Karnataka,4071644,4029966,40307
18-12-2022,Karnataka,4071661,4030054,40307
19-12-2022,Karnataka,4071682,4030055,40307
20-12-2022,Karnataka,4071694,4030112,40307
21-12-2022,Karnataka,4071709,4030130,40307
22-12-2022,Karnataka,4071727,4030157,40307
23-12-2022,Karnataka,4071743,4030175,40307
24-12-2022,Karnataka,4071760,4030215,40307
25-12-2022,Karnataka,4071776,4030228,40307
26-12-2022,Karnataka,4071798,4030270,40307
27-12-2022,Karnataka,4071821,4030285,40307
28-12-2022,Karnataka,4071854,4030299,40307
29-12-2022,Karnataka,4071893,4030311,40307
31-12-2022,Karnataka,4071994,4030363,40307
1/1/2023,Karnataka,4072140,4031490,40308
2/1/2023,Karnataka,4072074,4031440,40308
3/1/2023,Karnataka,4072091,4031488,40308
4/1/2023,Karnataka,4072110,4031494,40308
5/1/2023,Karnataka,4072144,4031527,40308
6/1/2023,Karnataka,4072194,4031625,40308
7/1/2023,Karnataka,4072232,4031646,40308
8/1/2023,Karnataka,4072258,4031715,40308
9/1/2023,Karnataka,4072298,4031767,40308
10/1/2023,Karnataka,4072317,4031805,40308
11/1/2023,Karnataka,4072353,4031835,40308
12/1/2023,Karnataka,4072398,4031896,40308
13-01-2023,Karnataka,4072446,4031950,40308
14-01-2023,Karnataka,4072480,4032010,40308
15-01-2023,Karnataka,4072521,4032067,40308
16-01-2023,Karnataka,4072512,4032058,40308
17-01-2023,Karnataka,4072536,4032105,40308
18-01-2023,Karnataka,4072553,4032141,40309
19-01-2023,Karnataka,4072587,4032174,40309
20-01-2023,Karnataka,4072614,4032189,40309
21-01-2023,Karnataka,4072643,4032204,40309
22-01-2023,Karnataka,4072643,4032204,40309
23-01-2023,Karnataka,4072691,4032231,40309
24-01-2023,Karnataka,4072716,4032244,40309
25-01-2023,Karnataka,4072745,4032271,40309
26-01-2023,Karnataka,4072778,4032305,40309
27-01-2023,Karnataka,4072796,4032312,40309
28-01-2023,Karnataka,4072826,4032352,40309
29-01-2023,Karnataka,4072861,4032371,40309
30-01-2023,Karnataka,4072871,4032388,40309
31-01-2023,Karnataka,4072742,4032433,40309
1/2/2023,Karnataka,4072907,4032452,40309
10/3/2020,Kerala,9,0,0
11/3/2020,Kerala,17,0,0
12/3/2020,Kerala,17,3,0
13-03-2020,Kerala,19,3,0
14-03-2020,Kerala,19,3,0
15-03-2020,Kerala,22,3,0
16-03-2020,Kerala,23,3,0
17-03-2020,Kerala,26,3,0
18-03-2020,Kerala,27,3,0
19-03-2020,Kerala,27,3,0
20-03-2020,Kerala,28,3,0
21-03-2020,Kerala,40,3,0
22-03-2020,Kerala,52,3,0
23-03-2020,Kerala,67,3,0
24-03-2020,Kerala,95,4,0
25-03-2020,Kerala,109,4,0
26-03-2020,Kerala,118,6,0
27-03-2020,Kerala,173,11,0
28-03-2020,Kerala,176,11,0
29-03-2020,Kerala,182,15,1
30-03-2020,Kerala,202,19,1
31-03-2020,Kerala,234,19,1
1/4/2020,Kerala,241,23,2
2/4/2020,Kerala,265,25,2
3/4/2020,Kerala,286,27,2
4/4/2020,Kerala,295,41,2
5/4/2020,Kerala,306,49,2
6/4/2020,Kerala,314,55,2
7/4/2020,Kerala,327,58,2
8/4/2020,Kerala,336,70,2
9/4/2020,Kerala,345,83,2
10/4/2020,Kerala,357,96,2
11/4/2020,Kerala,364,123,2
12/4/2020,Kerala,374,142,2
13-04-2020,Kerala,376,179,3
14-04-2020,Kerala,379,198,3
15-04-2020,Kerala,387,211,3
16-04-2020,Kerala,388,218,3
17-04-2020,Kerala,395,245,3
18-04-2020,Kerala,396,255,3
19-04-2020,Kerala,400,257,3
20-04-2020,Kerala,402,270,3
21-04-2020,Kerala,408,291,3
22-04-2020,Kerala,427,323,3
23-04-2020,Kerala,438,324,3
24-04-2020,Kerala,448,324,3
25-04-2020,Kerala,451,331,4
26-04-2020,Kerala,458,338,4
27-04-2020,Kerala,469,342,4
28-04-2020,Kerala,482,355,4
29-04-2020,Kerala,486,359,4
30-04-2020,Kerala,496,369,4
1/5/2020,Kerala,497,383,4
2/5/2020,Kerala,498,392,4
3/5/2020,Kerala,500,400,4
4/5/2020,Kerala,500,401,4
5/5/2020,Kerala,500,462,4
6/5/2020,Kerala,502,462,4
7/5/2020,Kerala,503,469,4
8/5/2020,Kerala,503,474,4
9/5/2020,Kerala,503,484,4
10/5/2020,Kerala,505,485,4
11/5/2020,Kerala,512,489,4
12/5/2020,Kerala,519,489,4
13-05-2020,Kerala,524,489,4
14-05-2020,Kerala,534,490,4
15-05-2020,Kerala,560,491,4
16-05-2020,Kerala,576,492,4
17-05-2020,Kerala,587,495,4
18-05-2020,Kerala,601,497,4
19-05-2020,Kerala,630,497,4
20-05-2020,Kerala,642,497,4
21-05-2020,Kerala,666,502,4
22-05-2020,Kerala,690,510,4
23-05-2020,Kerala,732,512,4
24-05-2020,Kerala,795,515,4
25-05-2020,Kerala,847,521,4
26-05-2020,Kerala,896,532,5
27-05-2020,Kerala,963,542,6
28-05-2020,Kerala,1004,552,7
29-05-2020,Kerala,1088,555,7
30-05-2020,Kerala,1150,565,8
31-05-2020,Kerala,1208,575,9
1/6/2020,Kerala,1269,590,9
2/6/2020,Kerala,1326,608,10
3/6/2020,Kerala,1412,627,11
4/6/2020,Kerala,1494,651,11
5/6/2020,Kerala,1588,690,14
6/6/2020,Kerala,1699,712,14
7/6/2020,Kerala,1807,762,15
8/6/2020,Kerala,1914,803,15
9/6/2020,Kerala,2005,814,16
10/6/2020,Kerala,2096,848,16
11/6/2020,Kerala,2161,905,18
12/6/2020,Kerala,2244,968,18
13-06-2020,Kerala,2322,1000,19
14-06-2020,Kerala,2407,1046,19
15-06-2020,Kerala,2461,1102,19
16-06-2020,Kerala,2543,1175,20
17-06-2020,Kerala,2622,1236,20
18-06-2020,Kerala,2697,1326,20
19-06-2020,Kerala,2794,1415,21
20-06-2020,Kerala,2912,1511,21
21-06-2020,Kerala,3039,1568,21
22-06-2020,Kerala,3172,1661,21
23-06-2020,Kerala,3310,1749,21
24-06-2020,Kerala,3451,1809,22
25-06-2020,Kerala,3603,1888,22
26-06-2020,Kerala,3726,1943,22
27-06-2020,Kerala,3876,2008,22
28-06-2020,Kerala,4071,2110,22
29-06-2020,Kerala,4189,2152,22
30-06-2020,Kerala,4189,2152,22
1/7/2020,Kerala,4442,2306,24
2/7/2020,Kerala,4593,2439,24
3/7/2020,Kerala,4753,2640,25
4/7/2020,Kerala,4964,2841,25
5/7/2020,Kerala,5204,3048,25
6/7/2020,Kerala,5429,3174,25
7/7/2020,Kerala,5622,3341,27
8/7/2020,Kerala,5894,3452,27
9/7/2020,Kerala,6195,3559,27
10/7/2020,Kerala,6534,3708,27
11/7/2020,Kerala,6950,3820,27
12/7/2020,Kerala,7438,3963,29
13-07-2020,Kerala,7873,4095,31
14-07-2020,Kerala,8322,4257,33
15-07-2020,Kerala,8930,4438,34
16-07-2020,Kerala,9553,4634,35
17-07-2020,Kerala,10275,4862,37
18-07-2020,Kerala,11066,4995,38
19-07-2020,Kerala,11659,5199,40
20-07-2020,Kerala,12480,5371,42
21-07-2020,Kerala,13274,5616,43
22-07-2020,Kerala,13994,5890,44
23-07-2020,Kerala,15032,6162,45
24-07-2020,Kerala,16110,6594,50
25-07-2020,Kerala,16995,7562,54
26-07-2020,Kerala,18098,8611,59
27-07-2020,Kerala,19025,9300,61
28-07-2020,Kerala,19727,10045,63
29-07-2020,Kerala,20894,10724,67
30-07-2020,Kerala,21797,11365,68
31-07-2020,Kerala,22303,12159,70
1/8/2020,Kerala,23613,13023,73
2/8/2020,Kerala,24742,13775,81
3/8/2020,Kerala,25911,14463,82
4/8/2020,Kerala,26873,15278,84
5/8/2020,Kerala,27956,16299,87
6/8/2020,Kerala,29151,17533,94
7/8/2020,Kerala,30449,18333,97
8/8/2020,Kerala,31700,19147,102
9/8/2020,Kerala,33120,20862,106
10/8/2020,Kerala,34331,21832,108
11/8/2020,Kerala,35515,22616,115
12/8/2020,Kerala,36932,24042,120
13-08-2020,Kerala,38144,24922,126
14-08-2020,Kerala,39708,25688,129
15-08-2020,Kerala,41277,26992,139
16-08-2020,Kerala,42885,27795,146
17-08-2020,Kerala,44415,28894,156
18-08-2020,Kerala,46140,30025,169
19-08-2020,Kerala,47898,31390,175
20-08-2020,Kerala,50231,32607,182
21-08-2020,Kerala,52199,33824,191
22-08-2020,Kerala,54182,35243,203
23-08-2020,Kerala,56354,36535,218
